Date,rank,song_id,title,artist,genre,genre_coding,date_coding
201603,17,7896511,무릎,아이유,Ballad,0,15
201603,18,5711686,아쉬워서 그렇지 (Feat. 기리보이),브라더수,R&B / Soul,2,15
201603,19,4668006,"걷자, 집앞이야 (Feat. 주예인)",스무살,Folk,1,15
201603,20,8100402,다시 너를,매드클라운,Drama,4,15
201603,21,8086946,손잡아 줘요,이하이,R&B / Soul,2,15
201603,22,7896509,푸르던,아이유,Ballad,0,15
201603,23,5791188,예뻐보여 (J_ust Solo),그_냥,Folk,1,15
201603,24,5763272,헤어지는 길 (with 신성진),이준호,Ballad,0,15
201603,25,5687925,그래서 좋아,피그말리온,Folk,1,15
201603,26,5600071,우리는 남보다도 못한 사이가 되기 위해서 (Album Ver.),안녕하신가영,Folk,1,15
201603,27,5470599,넌 날 웃게 해,그루비 브라운,Folk,1,15
201603,28,8104510,그녀가 웃었죠,장범준,Rock,3,15
201603,29,8102386,말해! 뭐해?,케이윌,Drama,4,15
201603,30,8068882,금요일밤 (Feat. 정기고),마마무(Mamamoo),R&B / Soul,2,15
201603,31,8005879,Dream (Prod. by 박근태),수지 (SUZY),R&B / Soul,2,15
201603,32,5578569,품,윤현상,Drama,4,15
201603,33,5540500,고백 (From. 김지수),바닐라 어쿠스틱,Folk,1,15
201603,34,5371629,그게 뭐라고,어쿠루브,Folk,1,15
201603,35,4268444,(Bonus Track) Voice Mail (Korean Ver.),아이유,Rock,3,15
201603,36,3710813,입 맞추고 싶어요,정엽,Drama,4,15
201603,37,3041853,부디,심규선 (Lucia),Ballad,0,15
201603,38,2960593,취미는 사랑 (Album Ver.),가을방학,Folk,1,15
201603,39,8104513,봄비,장범준,Rock,3,15
201603,40,8049045,Chocolate,윤종신,Ballad,0,15
201603,41,5644089,행복의 주문,커피소년,Rock,3,15
201603,42,5546709,피노키오,로이킴,Drama,4,15
201603,43,5521903,그곳엔 (Vocal 제이오) With 소란 By Guitar 이태욱,하이힐,Ballad,0,15
201603,44,4597612,우리 노래 (Narr. 유준상),공기남녀,Folk,1,15
201603,45,4369827,금요일에 만나요 (Feat. 장이정 Of HISTORY),아이유,Ballad,0,15
201603,46,4143643,너에게 흔들리고 있어,좋아서하는밴드,Folk,1,15
201603,47,1920490,빗소리,윤하 (YOUNHA),Ballad,0,15
201603,48,8104511,떠나야만해,장범준,Rock,3,15
201603,49,8053157,ALWAYS,윤미래,Drama,4,15
201603,50,8026677,잊어버리지마 (Feat. 태연),Crush,R&B / Soul,2,15
201604,1,8053157,ALWAYS,윤미래,Drama,4,16
201604,2,8124417,봄이 좋냐??,10cm,Folk,1,16
201604,3,7896511,무릎,아이유,Ballad,0,16
201604,4,8089568,You Are My Everything,거미,Drama,4,16
201604,5,3552165,카페에 앉아,원 모어 찬스 (one more chance),Folk,1,16
201604,6,4705577,뭐가 그리 좋은지 몰라,원 모어 찬스 (one more chance),Rock,3,16
201604,7,7896509,푸르던,아이유,Ballad,0,16
201604,8,5831787,팔베개,최낙타,Folk,1,16
201604,9,8109957,With You,린,Drama,4,16
201604,10,8071102,이 사랑,다비치,Drama,4,16
201604,11,8094460,무지개 (Feat. 윤닭 Of 오브로젝트),스탠딩 에그,Ballad,0,16
201604,12,8020726,좋아하는 마음,안녕하신가영,Folk,1,16
201604,13,5746144,점 (Feat. Lovey),브라더수,R&B / Soul,2,16
201604,14,3700393,다른 누구도 아닌 너에게,장재인,Rock,3,16
201604,15,1756995,My Story,브라운 아이드 소울,R&B / Soul,2,16
201604,16,5795006,예뻐서 (Feat. 루이 Of 긱스) (You`re beautiful),유승우,Ballad,0,16
201604,17,5637019,새벽 가로수길 (With 송유빈),백지영,Ballad,0,16
201604,18,8077002,고백 (lullaby) (Vocal 이민혁),새봄 (saevom),Folk,1,16
201604,19,5565040,내꺼 해요,김그림,Folk,1,16
201604,20,5440651,내일,한희정,Drama,4,16
201604,21,4705579,그댈 만나기 위해,원 모어 찬스 (one more chance),Ballad,0,16
201604,22,4281881,그래도 나 사랑하지,스웨덴세탁소,Folk,1,16
201604,23,3786746,If You Love Me,제이레빗,Drama,4,16
201604,24,8161257,내 입술 따뜻한 커피처럼 (Feat. 이성경) (Prod. by 박근태),에디킴,Ballad,0,16
201604,25,8148487,하늘바라기 (Feat. 하림),정은지,Ballad,0,16
201604,26,8141498,How Can I Love You,XIA (준수),Drama,4,16
201604,27,7965293,Ain`t About Love,Jae Jin,Pop,6,16
201604,28,4461699,오늘 밤,한소아,R&B / Soul,2,16
201604,29,4390989,오늘밤 뭐해?,이츠 (It`s),Ballad,0,16
201604,30,3736976,그대라서,어쿠스틱 콜라보,Folk,1,16
201604,31,2688560,숱한 밤들,술탄 오브 더 디스코,R&B / Soul,2,16
201604,32,548112,Five Knives,Cherry,Pop,6,16
201604,33,8104509,사랑에 빠졌죠 (당신만이),장범준,Rock,3,16
201604,34,8102386,말해! 뭐해?,케이윌,Drama,4,16
201604,35,8096190,I Used To Know,Alvin Ordonez,Folk,1,16
201604,36,8043930,스무살,플라스틱,Rock,3,16
201604,37,8005879,Dream (Prod. by 박근태),수지 (SUZY),R&B / Soul,2,16
201604,38,7967346,어떻게 너를 사랑하지 않을 수가 있겠어,브라운 아이드 소울,R&B / Soul,2,16
201604,39,7866646,"두 손, 너에게 (Feat. 최백호)",스웨덴세탁소,Ballad,0,16
201604,40,5808533,서툰 기대,폴킴,Ballad,0,16
201604,41,5640774,흔들린다 (Prod. By 40),태일 (블락비),R&B / Soul,2,16
201604,42,4706177,사귀어볼래 (Love Love Love),케이윌,Ballad,0,16
201604,43,4649990,둘이서,한살차이,Rock,3,16
201604,44,4431396,탱탱볼,술탄 오브 더 디스코,Rock,3,16
201604,45,3782259,우리 했던 이야기,제이레빗,Ballad,0,16
201604,46,3627948,처음 만든 사랑 노래,시와,Folk,1,16
201604,47,3556719,"저기요, 이름이 뭐에요? #5",더필름,Ballad,0,16
201604,48,7970656,Hey You,Ryan Christopher,Pop,6,16
201604,49,7953989,우우우 (Feat. 이루펀트),케이시 (Kassy),R&B / Soul,2,16
201604,50,5833555,머쓰매매,메리라운드,Folk,1,16
201605,1,8199190,널 사랑하지 않아,어반자카파,Ballad,0,17
201605,2,8161257,내 입술 따뜻한 커피처럼 (Feat. 이성경) (Prod. by 박근태),에디킴,Ballad,0,17
201605,3,5470599,넌 날 웃게 해,그루비 브라운,Folk,1,17
201605,4,4342072,How Long Will I Love You,Ellie Goulding,Foreign Movie,8,17
201605,5,1798588,만약에,태연 (TAEYEON),Drama,4,17
201605,6,3798088,미치게 보고싶은,태연 (TAEYEON),Drama,4,17
201605,7,7862390,"카라멜마끼아또 (With. 장규철,이시은)",정바스,Folk,0,17
201605,8,5582074,너가 떠나고,어쿠루브,Folk,1,17
201605,9,7866646,"두 손, 너에게 (Feat. 최백호)",스웨덴세탁소,Ballad,0,17
201605,10,5711686,아쉬워서 그렇지 (Feat. 기리보이),브라더수,R&B / Soul,2,17
201605,11,4737132,사랑 그 한마디,태연 (TAEYEON),Drama,4,17
201605,12,1928055,들리나요...,태연 (TAEYEON),Drama,4,17
201605,13,8189661,쏘쏘,백아연,R&B / Soul,2,17
201605,14,8042553,Rain,태연 (TAEYEON),Ballad,0,17
201605,15,2898946,어느 파도,Clover,Folk,1,17
201605,16,5482636,잊지 말기로 해 (Bonus Track),성시경,Ballad,0,17
201605,17,4779294,괜찮아 사랑이야,다비치,Drama,4,17
201605,18,1897010,물병,다비치,Ballad,0,17
201605,19,8071102,이 사랑,다비치,Drama,4,17
201605,20,7953958,우주를 건너,백예린,R&B / Soul,2,17
201605,21,5831787,팔베개,최낙타,Folk,1,17
201605,22,4060136,둘이서 한잔해,다비치,Ballad,0,17
201605,23,5565040,내꺼 해요,김그림,Folk,1,17
201605,24,3999655,스무살,스무살,Folk,1,17
201605,25,3867735,위로,머쉬룸즈,Folk,1,17
201605,26,3782261,하루를 시작하는 방법,제이레빗,Ballad,0,17
201605,27,3536905,안녕이라고 말하지마,다비치,Ballad,0,17
201605,28,2425088,고등어,루시드 폴,Folk,1,17
201605,29,1798749,미워도 사랑하니까,다비치,Ballad,0,17
201605,30,8171206,벚꽃이 지면,아이오아이 (I.O.I),Dance,7,17
201605,31,8170829,사람들이 움직이는 게,악동뮤지션,Dance,7,17
201605,32,8170828,RE-BYE,악동뮤지션,Folk,1,17
201605,33,8109412,D (half moon) (Feat. 개코),DEAN,R&B / Soul,2,17
201605,34,8005879,Dream (Prod. by 박근태),수지 (SUZY),R&B / Soul,2,17
201605,35,7972531,취기를 빌려 (Vocal 이민혁),새봄 (saevom),Folk,1,17
201605,36,7896488,Rebirth Of Cool,DJ Cam Quartet,Rap / Hip-hop,5,17
201605,37,7865037,위로 (Feat. 준모 (프로젝트 슈즈)),그_냥,Folk,1,17
201605,38,5791188,예뻐보여 (J_ust Solo),그_냥,Folk,1,17
201605,39,5739797,Steal (Feat. Holly Walker),Maribou State,Electronica,9,17
201605,40,5706292,더 가까이,효린,Drama,4,17
201605,41,5637019,새벽 가로수길 (With 송유빈),백지영,Ballad,0,17
201605,42,4711166,끌림,공기남녀,Ballad,0,17
201605,43,4452407,You Are So Beautiful,브라운 아이드 소울,R&B / Soul,2,17
201605,44,4023820,겨울이 오면 (Feat. 정준일),조정치,Folk,1,17
201605,45,3903160,내게 와요,바닐라 어쿠스틱,Folk,1,17
201605,46,3552165,카페에 앉아,원 모어 찬스 (one more chance),Folk,1,17
201605,47,3528127,색깔로 치면 핑크,하와이,Folk,1,17
201605,48,2997924,사랑한다는 말로도 위로가 되지 않는,브로콜리너마저,Rock,3,17
201605,49,2979495,설레인다,싸이 (PSY),Rap / Hip-hop,5,17
201605,50,2783260,난 너에게,다비치,Ballad,0,17
201606,1,3743327,이상하다 (Acoustic Ver.),박효신,Ballad,0,18
201606,2,8199190,널 사랑하지 않아,어반자카파,Ballad,0,18
201606,3,4342072,How Long Will I Love You,Ellie Goulding,Foreign Movie,8,18
201606,4,5537780,귀여워,최낙타,Folk,1,18
201606,5,5821316,Rainy,어쿠루브,Folk,1,18
201606,6,8013895,지금 이순간에도,어쿠루브,Folk,1,18
201606,7,8165463,Not Today (영화 `미 비포 유` OST),Imagine Dragons,Foreign Movie,8,18
201606,8,4699121,Photograph,Ed Sheeran,Rock,3,18
201606,9,3986108,네게 난,주영,Ballad,0,18
201606,10,8022444,Such (Feat. 조현아 Of 어반자카파),강현민,Drama,4,18
201606,11,5711462,고백,어쿠루브,Folk,1,18
201606,12,5503057,"몰라 너 싫어 (Feat. 선아, 리와인)",어쿠루브,Folk,1,18
201606,13,5439975,잡지 않았어,어쿠루브,Folk,1,18
201606,14,4781068,Tee Shirt,Birdy,Foreign Movie,8,18
201606,15,4781065,All Of The Stars,Ed Sheeran,Foreign Movie,8,18
201606,16,8013893,우연이라도,어쿠루브,Folk,1,18
201606,17,4699126,Thinking Out Loud,Ed Sheeran,Rock,3,18
201606,18,4291510,하고 싶은 말 (Feat. 한올),어쿠루브,Folk,1,18
201606,19,8086947,한숨,이하이,R&B / Soul,2,18
201606,20,7866646,"두 손, 너에게 (Feat. 최백호)",스웨덴세탁소,Ballad,0,18
201606,21,5582074,너가 떠나고,어쿠루브,Folk,1,18
201606,22,4467085,"사랑노래 같은 이별노래 (Feat. 한올, 리와인)",어쿠루브,Folk,0,18
201606,23,5371629,그게 뭐라고,어쿠루브,Folk,1,18
201606,24,4217635,여름밤 산책,달에닿아,Folk,1,18
201606,25,3782259,우리 했던 이야기,제이레빗,Ballad,0,18
201606,26,8244031,Starlight (Feat. DEAN),태연 (TAEYEON),Ballad,0,18
201606,27,5702706,꺼내 먹어요,Zion.T,R&B / Soul,2,18
201606,28,8243481,기다린다,넬 (NELL),Drama,4,18
201606,29,8233373,Bye bye my blue,백예린,R&B / Soul,2,18
201606,30,7931286,Love Yourself,Justin Bieber,Pop,6,18
201606,31,7879471,사랑한다 말할래,어쿠루브,Folk,1,18
201606,32,4779294,괜찮아 사랑이야,다비치,Drama,4,18
201606,33,1928055,들리나요...,태연 (TAEYEON),Drama,4,18
201606,34,8245506,으으,최낙타,Folk,1,18
201606,35,8233374,그의 바다,백예린,R&B / Soul,2,18
201606,36,8225127,달고나,San E,Rap / Hip-hop,5,18
201606,37,7896511,무릎,아이유,Ballad,0,18
201606,38,4259714,카모마일 (Feat. 고창인 Of 슈가볼),제이켠,Rap / Hip-hop,5,18
201606,39,932131,Bad Day,Daniel Powter,Rock,3,18
201606,40,5716889,왜 또 (Feat. 문엄프),차우 (Chawoo),R&B / Soul,2,18
201606,41,4668006,"걷자, 집앞이야 (Feat. 주예인)",스무살,Folk,1,18
201606,42,4417811,네가 좋아 (Feat. 박원 Of 원모어찬스),안녕하신가영,Folk,1,18
201606,43,3552169,Twosome,짙은,Folk,1,18
201606,44,8233361,아픈건 좀 어때,애즈원,R&B / Soul,2,18
201606,45,8231453,No Matter What,보아 (BoA),Electronica,9,18
201606,46,8213780,뚝뚝뚝 (With 예슬),스탠딩 에그,Ballad,0,18
201606,47,8028724,너는 나 나는 너,지코 (ZICO),R&B / Soul,2,18
201606,48,5831787,팔베개,최낙타,Folk,1,18
201606,49,5766883,집에갈때,아거 (AGER),Ballad,0,18
201606,50,5600071,우리는 남보다도 못한 사이가 되기 위해서 (Album Ver.),안녕하신가영,Folk,1,18
201607,1,3743327,이상하다 (Acoustic Ver.),박효신,Ballad,0,19
201607,2,2140951,4월16일,박지윤,Ballad,0,19
201607,3,3986108,네게 난,주영,Ballad,0,19
201607,4,8265898,여기까진가요,참깨와 솜사탕,Folk,1,19
201607,5,8265900,3.14,참깨와 솜사탕,Folk,1,19
201607,6,8265472,막 좋아 (Feat. 니화),길구봉구,Ballad,0,19
201607,7,8265899,말로,참깨와 솜사탕,Folk,1,19
201607,8,5702706,꺼내 먹어요,Zion.T,R&B / Soul,2,19
201607,9,8267596,Only U,정기고,Drama,4,19
201607,10,2285350,아픔 (Play 장은아),러브홀릭스,Rock,3,19
201607,11,8245506,으으,최낙타,Folk,1,19
201607,12,8233373,Bye bye my blue,백예린,R&B / Soul,2,19
201607,13,8086947,한숨,이하이,R&B / Soul,2,19
201607,14,7866646,"두 손, 너에게 (Feat. 최백호)",스웨덴세탁소,Ballad,0,19
201607,15,4259714,카모마일 (Feat. 고창인 Of 슈가볼),제이켠,Rap / Hip-hop,5,19
201607,16,8250335,Ring My Bell,수지 (SUZY),Drama,4,19
201607,17,8165463,Not Today (영화 `미 비포 유` OST),Imagine Dragons,Foreign Movie,8,19
201607,18,8022444,Such (Feat. 조현아 Of 어반자카파),강현민,Drama,4,19
201607,19,4793898,잠 못드는 밤 (Feat. 펀치 (Punch)),Crush,Drama,4,19
201607,20,4342072,How Long Will I Love You,Ellie Goulding,Foreign Movie,8,19
201607,21,3552169,Twosome,짙은,Folk,1,19
201607,22,538118,나였으면,나윤권,Ballad,0,19
201607,23,8274034,그날,어쿠루브,Folk,1,19
201607,24,8259976,그대만의 것 (Feat. Soulman),린,Ballad,0,19
201607,25,5831789,질투가 아냐,최낙타,Folk,1,19
201607,26,5716889,왜 또 (Feat. 문엄프),차우 (Chawoo),R&B / Soul,2,19
201607,27,5600071,우리는 남보다도 못한 사이가 되기 위해서 (Album Ver.),안녕하신가영,Folk,1,19
201607,28,4490289,별 헤는 밤,40,R&B / Soul,2,19
201607,29,2584594,산책,온유,Ballad,0,19
201607,30,833026,잊혀지는 것들에 대하여,성시경,Ballad,0,19
201607,31,8259473,가슴이 말해,김나영,Drama,4,19
201607,32,8235260,비,폴킴,R&B / Soul,2,19
201607,33,8225926,"Good Bye (Feat. Buzzi, Nieun, High-G)",에이비츠,Rap / Hip-hop,5,19
201607,34,7865123,Love Me (Feat. 최낙타),Kkakku,Rap / Hip-hop,5,19
201607,35,5582074,너가 떠나고,어쿠루브,Folk,1,19
201607,36,5537780,귀여워,최낙타,Folk,1,19
201607,37,4781068,Tee Shirt,Birdy,Foreign Movie,8,19
201607,38,4781065,All Of The Stars,Ed Sheeran,Foreign Movie,8,19
201607,39,4779294,괜찮아 사랑이야,다비치,Drama,4,19
201607,40,4699121,Photograph,Ed Sheeran,Rock,3,19
201607,41,3893169,홀로 (Feat. 김나영),정키,Ballad,0,19
201607,42,3628513,별을 찾는 아이 (Feat. 김광진),아이유,Ballad,0,19
201607,43,8275728,바다,허각,Dance,7,19
201607,44,8252569,사랑은 늘 도망가 (로맨틱 흑기사),로이킴,Ballad,0,19
201607,45,8221207,여름꽃,그_냥,Folk,1,19
201607,46,8199190,널 사랑하지 않아,어반자카파,Ballad,0,19
201607,47,7942948,소녀,오혁,Drama,4,19
201607,48,7899303,냉탕에 상어 (Feat. 블랙넛),SUPERBEE,Rap / Hip-hop,5,19
201607,49,5831790,야쿠르트 아줌마,최낙타,Folk,1,19
201607,50,5637019,새벽 가로수길 (With 송유빈),백지영,Ballad,0,19
201608,1,9609354,If You,에일리,Ballad,0,20
201608,2,5802228,떠난다,박보영,Drama,4,20
201608,3,4793898,잠 못드는 밤 (Feat. 펀치 (Punch)),Crush,Drama,4,20
201608,4,9613173,목요일 밤 (Feat. 빈지노),어반자카파,R&B / Soul,2,20
201608,5,5537780,귀여워,최낙타,Folk,1,20
201608,6,2140951,4월16일,박지윤,Ballad,0,20
201608,7,8295867,여름밤에 우린,스탠딩 에그,Folk,1,20
201608,8,7953958,우주를 건너,백예린,R&B / Soul,2,20
201608,9,7857091,하루의 끝 (End of a day),종현 (JONGHYUN),Ballad,0,20
201608,10,3041853,부디,심규선 (Lucia),Ballad,0,20
201608,11,2228949,Butterfly,러브홀릭스,Korean Movie,8,20
201608,12,4781065,All Of The Stars,Ed Sheeran,Foreign Movie,8,20
201608,13,4665110,I`m Sorry (Feat. 웰던포테이토),정키,Ballad,0,20
201608,14,3743327,이상하다 (Acoustic Ver.),박효신,Ballad,0,20
201608,15,430228,좋은사람,박효신,Ballad,0,20
201608,16,7866646,"두 손, 너에게 (Feat. 최백호)",스웨덴세탁소,Ballad,0,20
201608,17,932131,Bad Day,Daniel Powter,Rock,3,20
201608,18,7847678,우리가 아름답던 날들,느긋,New Age,10,20
201608,19,5831787,팔베개,최낙타,Folk,1,20
201608,20,5503376,노래할 기분이 아니야,BUMZU,R&B / Soul,2,20
201608,21,4665899,오늘도 굿나잇,커피소년,Ballad,0,20
201608,22,3897933,다시 사랑한다 말할까,김동률,Ballad,0,20
201608,23,8245506,으으,최낙타,Folk,1,20
201608,24,5831788,나빠나빠,최낙타,Folk,1,20
201608,25,5600071,우리는 남보다도 못한 사이가 되기 위해서 (Album Ver.),안녕하신가영,Folk,1,20
201608,26,5582074,너가 떠나고,어쿠루브,Folk,1,20
201608,27,5398990,이 소설의 끝을 다시 써보려 해,한동근,Ballad,0,20
201608,28,4854147,Like It (버스안에서) (Feat. Risso),키썸 (Kisum),Rap / Hip-hop,5,20
201608,29,4706335,여름밤,헤르쯔 아날로그 (Herz Analog),Folk,1,20
201608,30,4168688,Fly,긱스 (Geeks),Rap / Hip-hop,5,20
201608,31,4026624,모닝콜,10cm,Folk,1,20
201608,32,3758057,Just The Two Of Us,어반자카파,Ballad,0,20
201608,33,3404002,봄을 그리다,어반자카파,R&B / Soul,2,20
201608,34,1961174,Dream (Piano Ver.),장윤주,Ballad,0,20
201608,35,1797709,아이처럼,김동률,Ballad,0,20
201608,36,9614761,그대라는 사치,한동근,Ballad,0,20
201608,37,,With You,이연진(ㅇ=ㅈ.),,10,20
201608,38,8274034,그날,어쿠루브,Folk,1,20
201608,39,8222357,바람 그리고 (꽃잎 이야기),WABLE (와블),Folk,1,20
201608,40,8215177,See The Loco,블루아일리즈 (Blue Eyelids),Rock,3,20
201608,41,8203011,Waltz With Me,성해빈,Folk,1,20
201608,42,8195491,Like You,Hoody (후디),R&B / Soul,2,20
201608,43,8174432,사랑은 아무리 해도 어려워,최낙타,Folk,1,20
201608,44,8104514,그녀가 곁에 없다면 (결혼 행진곡을 활용한 신곡),장범준,Rock,3,20
201608,45,8029126,버스 창가에 기대,멜로우 노트,New Age,10,20
201608,46,8022444,Such (Feat. 조현아 Of 어반자카파),강현민,Drama,4,20
201608,47,8016134,너의 별이 반짝일 때,Wish Tree,New Age,10,20
201608,48,7998349,어땠을까,김나영,Ballad,0,20
201608,49,7997098,너의 순간들(Your Moments),에쉬톤 (Ashtone),New Age,10,20
201608,50,7991833,Snow Letter,피아노레터,New Age,10,20
201609,1,9614761,그대라는 사치,한동근,Ballad,0,21
201609,2,8268275,네 생각,존박,Ballad,0,21
201609,3,8199190,널 사랑하지 않아,어반자카파,Ballad,0,21
201609,4,5398990,이 소설의 끝을 다시 써보려 해,한동근,Ballad,0,21
201609,5,2140951,4월16일,박지윤,Ballad,0,21
201609,6,9620469,우주를 줄게,볼빨간사춘기,Folk,1,21
201609,7,8065398,공감 (Feat. 서영은),정준영,Ballad,0,21
201609,8,3743327,이상하다 (Acoustic Ver.),박효신,Ballad,0,21
201609,9,9609354,If You,에일리,Ballad,0,21
201609,10,8161257,내 입술 따뜻한 커피처럼 (Feat. 이성경) (Prod. by 박근태),에디킴,Ballad,0,21
201609,11,5702706,꺼내 먹어요,Zion.T,R&B / Soul,2,21
201609,12,9613173,목요일 밤 (Feat. 빈지노),어반자카파,R&B / Soul,2,21
201609,13,5537780,귀여워,최낙타,Folk,1,21
201609,14,4699121,Photograph,Ed Sheeran,Rock,3,21
201609,15,430228,좋은사람,박효신,Ballad,0,21
201609,16,8165463,Not Today (영화 `미 비포 유` OST),Imagine Dragons,Foreign Movie,8,21
201609,17,4854147,Like It (버스안에서) (Feat. Risso),키썸 (Kisum),Rap / Hip-hop,5,21
201609,18,4781065,All Of The Stars,Ed Sheeran,Foreign Movie,8,21
201609,19,4699126,Thinking Out Loud,Ed Sheeran,Rock,3,21
201609,20,4259714,카모마일 (Feat. 고창인 Of 슈가볼),제이켠,Rap / Hip-hop,5,21
201609,21,5819355,돌아와요 (Feat. 최유리),이혜인 (Biga2),Ballad,0,21
201609,22,4342072,How Long Will I Love You,Ellie Goulding,Foreign Movie,8,21
201609,23,851429,기억속의 먼 그대에게,박효신,R&B / Soul,2,21
201609,24,30011624,숨,박효신,Ballad,0,21
201609,25,9611296,잠은 다 잤나봐요,소유 (SOYOU),Drama,4,21
201609,26,7998349,어땠을까,김나영,Ballad,0,21
201609,27,4793898,잠 못드는 밤 (Feat. 펀치 (Punch)),Crush,Drama,4,21
201609,28,4543502,야생화,박효신,Ballad,0,21
201609,29,3815039,오르막길,정인,Ballad,0,21
201609,30,3441358,여기서 끝내자 (Duet With 짙은),타루,Ballad,0,21
201609,31,3041853,부디,심규선 (Lucia),Ballad,0,21
201609,32,1928055,들리나요...,태연 (TAEYEON),Drama,4,21
201609,33,623415,행복하지 말아요,엠씨더맥스,Ballad,0,21
201609,34,9634960,My Dear,Red Velvet (레드벨벳),Dance,7,21
201609,35,9623864,연애듣기평가,고요한가을,Folk,1,21
201609,36,9620478,사랑에 빠졌을 때,볼빨간사춘기,Folk,1,21
201609,37,8295867,여름밤에 우린,스탠딩 에그,Folk,1,21
201609,38,8244031,Starlight (Feat. DEAN),태연 (TAEYEON),Ballad,0,21
201609,39,8228479,ㅋ,장기하와 얼굴들,Rock,3,21
201609,40,8213780,뚝뚝뚝 (With 예슬),스탠딩 에그,Ballad,0,21
201609,41,8112456,Fallin` (Feat. 일리닛),폴킴,R&B / Soul,2,21
201609,42,8094460,무지개 (Feat. 윤닭 Of 오브로젝트),스탠딩 에그,Ballad,0,21
201609,43,8042553,Rain,태연 (TAEYEON),Ballad,0,21
201609,44,7953958,우주를 건너,백예린,R&B / Soul,2,21
201609,45,7924220,부시시,빅스,Ballad,0,21
201609,46,7888413,꼭 어제,XIA (준수),Ballad,0,21
201609,47,7876375,별밤 (Feat. Kassy),2BIC(투빅),Ballad,0,21
201609,48,7857091,하루의 끝 (End of a day),종현 (JONGHYUN),Ballad,0,21
201609,49,7855601,Sweet Girl,노지훈,R&B / Soul,2,21
201609,50,5802228,떠난다,박보영,Drama,4,21
201610,1,8065398,공감 (Feat. 서영은),정준영,Ballad,0,22
201610,2,9646575,다 알면서... (Feat. 박재범),권진아,Dance,7,22
201610,3,9646572,끝,권진아,Ballad,0,22
201610,4,8268275,네 생각,존박,Ballad,0,22
201610,5,8155478,심술,볼빨간사춘기,Folk,1,22
201610,6,30006916,너만이 (Feat. 헤이즈),유승우,Ballad,0,22
201610,7,30021833,Colors,스텔라장 (Stella Jang),Folk,1,22
201610,8,30021835,계륵,스텔라장 (Stella Jang),Folk,1,22
201610,9,30038185,어떻게 지내,Crush,R&B / Soul,2,22
201610,10,9620473,나만 안되는 연애,볼빨간사춘기,Folk,1,22
201610,11,8155477,반지,볼빨간사춘기,Folk,1,22
201610,12,9620478,사랑에 빠졌을 때,볼빨간사춘기,Folk,1,22
201610,13,9620469,우주를 줄게,볼빨간사춘기,Folk,1,22
201610,14,8155476,싸운날,볼빨간사춘기,Folk,1,22
201610,15,5466962,스토커,10cm,Folk,1,22
201610,16,4026622,Nothing Without You,10cm,Folk,1,22
201610,17,9620475,프리지아,볼빨간사춘기,Folk,1,22
201610,18,9620471,You(=I),볼빨간사춘기,Folk,1,22
201610,19,9614761,그대라는 사치,한동근,Ballad,0,22
201610,20,7880306,10월의 날씨,10cm,Folk,1,22
201610,21,3922575,Fine Thank You And You?,10cm,Rock,3,22
201610,22,9620476,X Song,볼빨간사춘기,Folk,1,22
201610,23,9609354,If You,에일리,Ballad,0,22
201610,24,1860897,Say It Again,Marie Digby,Pop,6,22
201610,25,30025496,아를오오를아,최낙타,Folk,1,22
201610,26,9625967,눈딱감고,오추프로젝트,Folk,1,22
201610,27,8168632,INNER,심규선 (Lucia),Ballad,0,22
201610,28,4665110,I`m Sorry (Feat. 웰던포테이토),정키,Ballad,0,22
201610,29,30011624,숨,박효신,Ballad,0,22
201610,30,8155475,초콜릿,볼빨간사춘기,Folk,1,22
201610,31,2656351,새벽 4시,10cm,Folk,1,22
201610,32,30049790,If U love me (Feat. 동경),어쿠루브,Folk,1,22
201610,33,5802228,떠난다,박보영,Drama,4,22
201610,34,5782848,니 생각중이야,청춘학개론,Folk,1,22
201610,35,2656354,죽겠네,10cm,Folk,1,22
201610,36,9650924,Lucky night (Feat. Reddy),스트레이 (The Stray),R&B / Soul,2,22
201610,37,8226483,니가 참 좋아 (Prod. by 박근태),10cm,Folk,1,22
201610,38,5503376,노래할 기분이 아니야,BUMZU,R&B / Soul,2,22
201610,39,5398990,이 소설의 끝을 다시 써보려 해,한동근,Ballad,0,22
201610,40,3041853,부디,심규선 (Lucia),Ballad,0,22
201610,41,2584594,산책,온유,Ballad,0,22
201610,42,30014142,너는어때,HOONIA (후니아),R&B / Soul,2,22
201610,43,8275728,바다,허각,Dance,7,22
201610,44,8145459,Don`t Break Your Heart,사비나앤드론즈,Rock,3,22
201610,45,8124417,봄이 좋냐??,10cm,Folk,1,22
201610,46,5466973,짝사랑,10cm,Folk,1,22
201610,47,5459290,쓰담쓰담,10cm,Folk,1,22
201610,48,4854147,Like It (버스안에서) (Feat. Risso),키썸 (Kisum),Rap / Hip-hop,5,22
201610,49,4706335,여름밤,헤르쯔 아날로그 (Herz Analog),Folk,1,22
201610,50,4433974,퇴근버스,이준호,Ballad,0,22
201611,1,30072072,11:11,태연 (TAEYEON),Ballad,0,23
201611,2,30006916,너만이 (Feat. 헤이즈),유승우,Ballad,0,23
201611,3,9646572,끝,권진아,Ballad,0,23
201611,4,8065398,공감 (Feat. 서영은),정준영,Ballad,0,23
201611,5,9646575,다 알면서... (Feat. 박재범),권진아,Dance,7,23
201611,6,8155478,심술,볼빨간사춘기,Folk,1,23
201611,7,9614761,그대라는 사치,한동근,Ballad,0,23
